,molecule_chembl_id,standard_value,canonical_smiles,bio_class
0,CHEMBL207313,1990000.0,O=C(NCc1ccccc1)c1ccccc1,inactive
1,CHEMBL287556,16300.0,O=c1cc(CO)occ1O,inactive
3,CHEMBL205299,29000.0,O=C(NCc1ccc(O)cc1O)c1ccc(O)cc1O,inactive
4,CHEMBL205382,550000.0,O=C(NCc1cc(O)c(O)c(O)c1)c1ccc(O)cc1O,inactive
5,CHEMBL204473,1820000.0,O=C(NCc1ccc(O)cc1)c1ccc(O)cc1O,inactive
6,CHEMBL207298,1660000.0,O=C(NCc1ccccc1)c1ccc(O)cc1O,inactive
8,CHEMBL437510,2200.0,O=C(NCc1ccc(O)cc1O)c1cc(O)cc(O)c1,intermediate
9,CHEMBL205545,705000.0,O=C(NCc1cc(O)c(O)c(O)c1)c1cc(O)cc(O)c1,inactive
10,CHEMBL440222,710000.0,O=C(NCc1ccc(O)cc1)c1cc(O)cc(O)c1,inactive
11,CHEMBL382898,700000.0,O=C(NCc1ccccc1)c1cc(O)cc(O)c1,inactive
13,CHEMBL206902,11000.0,O=C(NCc1ccc(O)cc1O)c1ccc(O)c(O)c1,inactive
14,CHEMBL207537,280000.0,O=C(NCc1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1,inactive
15,CHEMBL207506,2000000.0,O=C(NCc1ccc(O)cc1)c1ccc(O)c(O)c1,inactive
16,CHEMBL381344,2000000.0,O=C(NCc1ccccc1)c1ccc(O)c(O)c1,inactive
18,CHEMBL207146,17000.0,O=C(NCc1ccc(O)cc1O)c1cc(O)c(O)c(O)c1,inactive
19,CHEMBL206979,555000.0,O=C(NCc1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,inactive
20,CHEMBL206102,1180000.0,O=C(NCc1ccc(O)cc1)c1cc(O)c(O)c(O)c1,inactive
21,CHEMBL208385,780000.0,O=C(NCc1ccccc1)c1cc(O)c(O)c(O)c1,inactive
22,CHEMBL226494,1300.0,O=C(CCCCC1CCS[Zn]S1)NC(Cc1c[nH]cn1)C(=O)[O-].[Na+],intermediate
23,CHEMBL228155,1850.0,O=C(O)CCc1ccc(O)cc1O,intermediate
24,CHEMBL228162,220.0,CCOC(=O)CCc1ccc(O)cc1O,active
25,CHEMBL228164,70.0,CC(C)OC(=O)CCc1ccc(O)cc1O,active
26,CHEMBL228165,700.0,CCCCCCCCOC(=O)CCc1ccc(O)cc1O,active
27,CHEMBL228166,14870.0,CC(C)(C)OC(=O)CCc1ccc(O)cc1O,inactive
28,CHEMBL228219,180.0,CC(C)(C)COC(=O)CCc1ccc(O)cc1O,active
29,CHEMBL228220,150.0,CCC(C)(C)C(OC(=O)CCc1ccc(O)cc1O)C(C)(C)CC,active
30,CHEMBL129371,120000.0,O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O,inactive
31,CHEMBL287556,12000.0,O=c1cc(CO)occ1O,inactive
32,CHEMBL244249,1000.0,O=C(/C=C/c1ccc(O)cc1O)c1c(O)cc(O)cc1O,active
33,CHEMBL244248,3100.0,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1O,intermediate
34,CHEMBL394855,5000.0,O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1O,intermediate
35,CHEMBL243831,150000.0,COc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1OC,inactive
36,CHEMBL429284,200000.0,O=C(/C=C/c1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1O,inactive
37,CHEMBL243619,193000.0,O=C(/C=C/c1cccc(O)c1O)c1c(O)cc(O)cc1O,inactive
38,CHEMBL236896,2000.0,COc1ccc(-c2nc(-c3ccc(O)cc3O)cs2)c(OC)c1,intermediate
39,CHEMBL236897,100.0,Cc1ccnc(Nc2nc(-c3ccc(O)cc3O)cs2)c1,active
40,CHEMBL537,33480.0,Oc1ccc(O)cc1,inactive
41,CHEMBL248499,34.0,Oc1ccc(-c2ccc3cc(O)ccc3c2)c(O)c1,active
42,CHEMBL195217,6400.0,Oc1cccc(-c2ccc3cc(O)ccc3c2)c1,intermediate
43,CHEMBL246045,2950.0,Oc1ccc2cc(-c3cc(O)c(O)c(O)c3)ccc2c1,intermediate
44,CHEMBL197892,16520.0,Oc1cc(O)cc(-c2ccc3cc(O)ccc3c2)c1,inactive
45,CHEMBL392209,490.0,Oc1cc(O)cc(-c2ccc3cc(O)cc(O)c3c2)c1,active
46,CHEMBL165,55610.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive
47,CHEMBL287556,38240.0,O=c1cc(CO)occ1O,inactive
48,CHEMBL241694,2610.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,intermediate
49,CHEMBL239612,1720.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,intermediate
50,CHEMBL239611,3460.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C,intermediate
51,CHEMBL429992,5950.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,intermediate
52,CHEMBL241695,7890.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C,intermediate
53,CHEMBL391236,1530.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,intermediate
54,CHEMBL245416,3680.0,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,intermediate
55,CHEMBL241384,110000.0,O.O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive
56,CHEMBL287556,16670.0,O=c1cc(CO)occ1O,inactive
57,CHEMBL174391,110790.0,C1CCN(C2CCNCC2)CC1,inactive
58,CHEMBL428756,19520.0,c1ccc(OCCCN2CCC(N3CCCCC3)CC2)cc1,inactive
59,CHEMBL404624,110790.0,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1,inactive
60,CHEMBL250968,18080.0,O=C(N1CCC(N2CCCCC2)CC1)C(F)(F)F,inactive
61,CHEMBL399558,1720.0,Cc1ccc(CN2CCC(N3CCCCC3)CC2)cc1,intermediate
62,CHEMBL250773,6640.0,O=C(c1ccc2ccccc2c1)N1CCC(N2CCCCC2)CC1,intermediate
63,CHEMBL249343,29940.0,CC(=O)N1CCC(N2CCCCC2)CC1,inactive
64,CHEMBL245416,3680.0,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,intermediate
65,CHEMBL256868,340.0,C/C(=N/NC(N)=S)c1ccccc1,active
66,CHEMBL256865,150.0,C/C(=N/NC(N)=S)c1ccc(/C(C)=N\NC(N)=S)cc1,active
67,CHEMBL271217,55500.0,NC(=S)N/N=C(\c1ccccc1)C(O)c1ccccc1,inactive
68,CHEMBL272958,540.0,C/C(CCc1ccc(O)cc1)=N/NC(N)=S,active
69,CHEMBL401926,420.0,COc1ccc(C/C(C)=N\NC(N)=S)cc1,active
70,CHEMBL272957,820.0,C/C(=N/NC(N)=S)c1cccnc1,active
71,CHEMBL401925,140.0,C/C(=N/NC(N)=S)c1cccs1,active
72,CHEMBL401556,880.0,C/C(=N/NC(N)=S)c1cnccn1,active
73,CHEMBL404699,110.0,COc1ccc(/C(C)=N\NC(N)=S)cc1,active
74,CHEMBL258052,1000.0,C/C(=N/NC(N)=S)c1ccc(C(C)C)cc1,active
75,CHEMBL258261,520.0,C/C(=N/NC(N)=S)c1ccc(Br)cc1,active
76,CHEMBL429500,170.0,C/C(=N/NC(N)=S)c1ccc(F)cc1,active
77,CHEMBL402139,22000.0,C/C(=N/NC(N)=S)c1c(O)cc(O)cc1O,inactive
78,CHEMBL256182,580.0,C/C(=N/NC(N)=S)c1ccc(O)cc1O,active
79,CHEMBL404884,310.0,C/C(=N/NC(N)=S)c1ccc(O)cc1,active
80,CHEMBL256866,270.0,C/C(=N/NC(N)=S)c1ccc(C)cc1,active
81,CHEMBL256697,100000.0,NC(=S)N/N=C(/C(=O)c1ccccc1)c1ccccc1,inactive
82,CHEMBL232202,10400000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
83,CHEMBL95770,410000.0,COc1ccc(/C=C/C(=O)O)cc1,inactive
84,CHEMBL401912,2000000.0,COc1ccc(C(C)=O)cc1,inactive
85,CHEMBL257923,990000.0,CC(=O)c1ccc(F)cc1,inactive
86,CHEMBL274467,850000.0,CC(=O)c1ccccc1,inactive
87,CHEMBL401911,150000.0,CC(=O)c1cccs1,inactive
88,CHEMBL256250,2000000.0,NNC(N)=S,inactive
89,CHEMBL121188,400.0,O=c1cccccc1O,active
90,CHEMBL287556,23000.0,O=c1cc(CO)occ1O,inactive
91,CHEMBL125955,290.0,O=C(NO)Nc1ccccc1,active
92,CHEMBL537,37000.0,Oc1ccc(O)cc1,inactive
93,CHEMBL287556,75000.0,O=c1cc(CO)occ1O,inactive
94,CHEMBL263376,1800.0,NC(=S)Nc1ccccc1,intermediate
95,CHEMBL258712,70000.0,CC(C)(C)[Si](C)(C)ONC(=O)Nc1ccccc1,inactive
96,CHEMBL261112,26000.0,CONC(=S)Nc1ccc2ccccc2c1,inactive
97,CHEMBL258742,1000000.0,CONC(=S)Nc1ccc([N+](=O)[O-])cc1,inactive
98,CHEMBL261077,1000000.0,ONC(=S)Nc1ccccc1,inactive
99,CHEMBL438174,170000.0,CC(=O)N(O)C(=O)Nc1ccccc1,inactive
100,CHEMBL262340,16000.0,CN(C(=O)NO)c1ccccc1,inactive
101,CHEMBL259767,2700.0,O=C(NO)Nc1ccc(Br)cc1,intermediate
102,CHEMBL260172,4300.0,O=C(NO)Nc1ccc(C(F)(F)F)cc1,intermediate
103,CHEMBL440413,27000.0,O=C(NO)Nc1ccc(NC(=O)NO)cc1,inactive
104,CHEMBL259766,770000.0,CN(O)C(=O)Nc1ccc([N+](=O)[O-])cc1,inactive
105,CHEMBL259979,2600.0,O=C(NO)Nc1ccc([N+](=O)[O-])cc1,intermediate
106,CHEMBL259768,6300.0,O=C(NO)Nc1ccc(OCc2ccccc2)cc1,intermediate
107,CHEMBL123483,32000.0,COc1ccc(NC(=O)NO)cc1,inactive
108,CHEMBL407065,41000.0,O=C(NO)Nc1ccc(O)cc1,inactive
109,CHEMBL262856,1000000.0,COc1ccc(NC(=O)NO)c(OC)c1,inactive
110,CHEMBL168445,1000000.0,NC(=O)Nc1ccccc1,inactive
111,CHEMBL430240,1000000.0,CONC(=O)N(C)c1ccccc1,inactive
112,CHEMBL405480,1000000.0,CN(O)C(=O)N(C)c1ccccc1,inactive
113,CHEMBL405746,1000000.0,CN(O)C(=O)Nc1ccccc1,inactive
114,CHEMBL405481,1000000.0,CONC(=O)Nc1ccccc1,inactive
115,CHEMBL262342,1000000.0,CN(O)C(=O)Nc1ccc(Br)cc1,inactive
116,CHEMBL259449,1000000.0,CCCCOc1ccc(NC(=O)NO)cc1,inactive
117,CHEMBL483644,68000.0,Oc1cc(O)cc(/C=C/c2cc(C(Cc3cc(O)cc(O)c3)c3ccc(O)cc3O)c(O)cc2O)c1,inactive
118,CHEMBL287556,27000.0,O=c1cc(CO)occ1O,inactive
119,CHEMBL484253,39000.0,Oc1cc(O)cc(CC(c2ccc(O)cc2O)c2c(O)cc(/C=C/c3ccc(O)cc3O)cc2O)c1,inactive
120,CHEMBL526123,358000.0,CC1=C2C3=C4[C@](O)(C[C@H]5[C@@]6(C)[C@@H]7C[C@@H]7[C@@]7(O)COC(=O)/C(C)=C/COC(=O)CCC(=O)OCC8=C(C[C@@H]76)[C@@]35OC8=O)[C@H]3C[C@H]3[C@]4(C)[C@@H](O)[C@]2(O)OC1=O,inactive
121,CHEMBL287556,243000.0,O=c1cc(CO)occ1O,inactive
122,CHEMBL505283,312000.0,CO[C@@]12OC(=O)C(C)=C1C1=C3[C@](O)(C[C@H]4[C@@]5(C)[C@@H]6C[C@@H]6[C@@]6(O)COC(=O)/C(C)=C/COC(=O)CCC(=O)OCC7=C(C[C@@H]65)[C@@]14OC7=O)[C@H]1C[C@H]1[C@]3(C)[C@H]2O,inactive
123,CHEMBL466200,15500.0,C=CC(C)(C)c1cc(CCCc2cc(O)c(O)c(CC=C(C)C)c2CC=C(C)C)c(O)cc1O,inactive
124,CHEMBL466200,22800.0,C=CC(C)(C)c1cc(CCCc2cc(O)c(O)c(CC=C(C)C)c2CC=C(C)C)c(O)cc1O,inactive
125,CHEMBL461632,103100.0,C=CC(C)(C)c1cc(CCCc2cc(O)c3c(c2CC=C(C)C)CC(C(C)(C)O)O3)c(O)cc1O,inactive
126,CHEMBL469113,17900.0,C=CC(C)(C)c1cc(CCCc2cc(O)c(O)c(CC3OC3(C)C)c2CC=C(C)C)c(O)cc1O,inactive
127,CHEMBL468906,430.0,CC(C)=CCc1cc(CCCc2ccc(O)cc2O)ccc1O,active
128,CHEMBL457677,960.0,CC(C)=CCc1c(CCCc2ccc(O)cc2O)cc(O)c(O)c1CC=C(C)C,active
129,CHEMBL454305,164700.0,C=CC(C)(C)c1cc(CCCc2cc(O)c3c(c2CC=C(C)C)CCC(C)(C)O3)c(O)cc1O,inactive
130,CHEMBL461632,200000.0,C=CC(C)(C)c1cc(CCCc2cc(O)c3c(c2CC=C(C)C)CC(C(C)(C)O)O3)c(O)cc1O,inactive
131,CHEMBL469113,26900.0,C=CC(C)(C)c1cc(CCCc2cc(O)c(O)c(CC3OC3(C)C)c2CC=C(C)C)c(O)cc1O,inactive
132,CHEMBL468906,570.0,CC(C)=CCc1cc(CCCc2ccc(O)cc2O)ccc1O,active
133,CHEMBL457677,1700.0,CC(C)=CCc1c(CCCc2ccc(O)cc2O)cc(O)c(O)c1CC=C(C)C,intermediate
134,CHEMBL454305,200000.0,C=CC(C)(C)c1cc(CCCc2cc(O)c3c(c2CC=C(C)C)CCC(C)(C)O3)c(O)cc1O,inactive
135,CHEMBL287556,9500.0,O=c1cc(CO)occ1O,intermediate
136,CHEMBL24147,1440000.0,Oc1cccc(O)c1,inactive
137,CHEMBL443605,980.0,CCCCCCc1ccc(O)cc1O,active
138,CHEMBL481194,36300.0,CCOC(=O)/C=C/c1cc(=O)c(O)co1,inactive
139,CHEMBL481195,80300.0,CC(C)OC(=O)/C=C/c1cc(=O)c(O)co1,inactive
140,CHEMBL481393,400000.0,CCCCCCCCOC(=O)/C=C/c1cc(=O)c(O)co1,inactive
141,CHEMBL449076,98100.0,COCCOC(=O)/C=C/c1cc(=O)c(O)co1,inactive
142,CHEMBL481394,59100.0,COCCOCCOC(=O)/C=C/c1cc(=O)c(O)co1,inactive
143,CHEMBL480610,67600.0,COCCOCCOCCOC(=O)/C=C/c1cc(=O)c(O)co1,inactive
144,CHEMBL463341,74900.0,O=C(/C=C/c1cc(=O)c(O)co1)OCCO,inactive
145,CHEMBL448379,26500.0,O=C(/C=C/c1cc(=O)c(O)co1)OCCOCCO,inactive
146,CHEMBL459531,79200.0,O=C(/C=C/c1cc(=O)c(O)co1)OCCOCCOCCO,inactive
147,CHEMBL287556,32300.0,O=c1cc(CO)occ1O,inactive
148,CHEMBL450195,150.0,CCCCc1ccc(O)cc1O,active
149,CHEMBL537,9810.0,Oc1ccc(O)cc1,intermediate
150,CHEMBL516395,200000.0,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(O)c1O,inactive
151,CHEMBL474954,200000.0,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(O)c(O)c1,inactive
152,CHEMBL514970,200000.0,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(O)ccc1O,inactive
153,CHEMBL474952,200000.0,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(O)cc(O)c1,inactive
154,CHEMBL474951,200000.0,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(O)cc1O,inactive
155,CHEMBL474953,900.0,Oc1ccc(C23CC4CC(CC(C4)C2)C3)c(O)c1,active
156,CHEMBL449882,230.0,C/C=N\NC(N)=S,active
157,CHEMBL452107,200.0,CC/C=N\NC(N)=S,active
158,CHEMBL467890,620.0,CC(C)/C=N\NC(N)=S,active
159,CHEMBL505588,1000.0,C/C=C/C=N\NC(N)=S,active
160,CHEMBL388025,2700.0,NC(=S)N/N=C\C=C\c1ccccc1,intermediate
161,CHEMBL500557,86.0,CC(C)=NNC(N)=S,active
162,CHEMBL458405,280.0,CC/C(C)=N\NC(N)=S,active
163,CHEMBL444251,11500.0,CC(C)=C/C(C)=N\NC(N)=S,inactive
164,CHEMBL401926,420.0,COc1ccc(C/C(C)=N\NC(N)=S)cc1,active
165,CHEMBL272958,540.0,C/C(CCc1ccc(O)cc1)=N/NC(N)=S,active
166,CHEMBL483262,170.0,NC(=S)NN=C1CCCC1,active
167,CHEMBL510328,950.0,NC(=S)NN=C1CCCCC1,active
168,CHEMBL450696,15100.0,NC(=S)N/N=C1\CCCC(=O)C1,inactive
169,CHEMBL466982,850.0,Cc1ccc(C)n1NC(N)=S,active
170,CHEMBL95770,410000.0,COc1ccc(/C=C/C(=O)O)cc1,inactive
171,CHEMBL232202,10400000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
172,CHEMBL121188,400.0,O=c1cccccc1O,active
173,CHEMBL446756,260000.0,CC1=C(C=O)C(C)(C)[C@@H](O)[C@H](O)C1,inactive
174,CHEMBL455866,1000000.0,CC1=C(CO)C(C)(C)CC(=O)C1O,inactive
175,CHEMBL463102,1100000.0,CC1=CC(=O)CC(C)(C)C1O,inactive
176,CHEMBL287556,250000.0,O=c1cc(CO)occ1O,inactive
177,CHEMBL232202,24000000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
178,CHEMBL537,4500000.0,Oc1ccc(O)cc1,inactive
179,CHEMBL444130,2200000.0,CC1(C)CC(=O)C=C(CO)[C@H]1CO,inactive
180,CHEMBL287556,200000.0,O=c1cc(CO)occ1O,inactive
181,CHEMBL537,4500000.0,Oc1ccc(O)cc1,inactive
182,CHEMBL287556,7400.0,O=c1cc(CO)occ1O,intermediate
183,CHEMBL499124,370.0,Oc1ccc(CCc2ccc(O)cc2O)c(O)c1,active
184,CHEMBL489989,730.0,Oc1ccc(CCc2ccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,active
185,CHEMBL491410,430.0,Oc1ccc(CCc2ccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc2O)c(O)c1,active
186,CHEMBL491409,1600.0,Oc1ccc(CCc2ccc(O)cc2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,intermediate
187,CHEMBL451014,870000.0,CC1=C([C@@H](O)CC(=O)O)C(C)(C)C[C@@H](O)C1,inactive
188,CHEMBL287556,235000.0,O=c1cc(CO)occ1O,inactive
189,CHEMBL537,4500000.0,Oc1ccc(O)cc1,inactive
190,CHEMBL232202,24000000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
191,CHEMBL450567,960000.0,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,inactive
192,CHEMBL446785,140000.0,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,inactive
193,CHEMBL201358,2540000.0,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,inactive
194,CHEMBL455397,3000000.0,O=Cc1ccc(O[C@@H]2O[C@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)[C@@H](O)[C@@H](O)[C@H]2O)cc1,inactive
195,CHEMBL509476,3000000.0,CC(=O)O[C@H]1[C@H](Oc2ccc(C=O)cc2)O[C@H](CO)[C@@H](OC(C)=O)[C@H]1OC(C)=O,inactive
196,CHEMBL455398,52000.0,O=Cc1ccc(O[C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@@H](O)[C@H]2O)cc1,inactive
197,CHEMBL460276,620000.0,CC1(C)O[C@H]2[C@H](Oc3ccc(C=O)cc3)O[C@H](CO)[C@@H](O)[C@H]2O1,inactive
198,CHEMBL518636,430000.0,COP(=O)(OC)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](O)[C@H](O)[C@@H]1O,inactive
199,CHEMBL14193,1120000.0,O=Cc1ccc(O)cc1,inactive
200,CHEMBL461514,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
201,CHEMBL504844,3000000.0,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](Oc3ccc(C=O)cc3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,inactive
202,CHEMBL450898,3000000.0,O=Cc1ccc(O[C@@H]2OC[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,inactive
203,CHEMBL461515,940000.0,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,inactive
204,CHEMBL499285,280000.0,O=Cc1ccc(O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)cc1,inactive
205,CHEMBL232202,7300000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
206,CHEMBL95770,410000.0,COc1ccc(/C=C/C(=O)O)cc1,inactive
207,CHEMBL287556,438350.0,O=c1cc(CO)occ1O,inactive
208,CHEMBL395753,261260.0,O=C(Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,inactive
209,CHEMBL557305,230240.0,COc1ccc(CC(=O)c2c(O)cc(O)cc2O)cc1,inactive
210,CHEMBL541247,46100.0,COc1ccc(C(=O)Cc2ccc(O)cc2)c(O)c1O,inactive
211,CHEMBL563494,139990.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1OC,inactive
212,CHEMBL243376,500000.0,O=C(Cc1ccc(O)cc1)c1ccc(O)c(O)c1O,inactive
213,CHEMBL267605,211920.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1,inactive
214,CHEMBL559867,197360.0,COc1ccc(CC(=O)c2cc(O)c(O)cc2O)cc1,inactive
215,CHEMBL550181,177680.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2)cc1,inactive
216,CHEMBL557103,239700.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1OC,inactive
217,CHEMBL193200,172410.0,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,inactive
218,CHEMBL241858,181450.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,inactive
219,CHEMBL287556,225140.0,O=c1cc(CO)occ1O,inactive
220,CHEMBL395753,300000.0,O=C(Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,inactive
221,CHEMBL557305,213860.0,COc1ccc(CC(=O)c2c(O)cc(O)cc2O)cc1,inactive
222,CHEMBL541247,43100.0,COc1ccc(C(=O)Cc2ccc(O)cc2)c(O)c1O,inactive
223,CHEMBL563494,131530.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1OC,inactive
224,CHEMBL243376,300000.0,O=C(Cc1ccc(O)cc1)c1ccc(O)c(O)c1O,inactive
225,CHEMBL267605,203320.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1,inactive
226,CHEMBL559867,144190.0,COc1ccc(CC(=O)c2cc(O)c(O)cc2O)cc1,inactive
227,CHEMBL550181,167970.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2)cc1,inactive
228,CHEMBL557103,209140.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1OC,inactive
229,CHEMBL193200,135910.0,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,inactive
230,CHEMBL241858,160370.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,inactive
231,CHEMBL287556,132830.0,O=c1cc(CO)occ1O,inactive
232,CHEMBL395753,300000.0,O=C(Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,inactive
233,CHEMBL557305,71050.0,COc1ccc(CC(=O)c2c(O)cc(O)cc2O)cc1,inactive
234,CHEMBL541247,43370.0,COc1ccc(C(=O)Cc2ccc(O)cc2)c(O)c1O,inactive
235,CHEMBL563494,228790.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1OC,inactive
236,CHEMBL243376,300000.0,O=C(Cc1ccc(O)cc1)c1ccc(O)c(O)c1O,inactive
237,CHEMBL267605,300000.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2O)cc1,inactive
238,CHEMBL559867,84350.0,COc1ccc(CC(=O)c2cc(O)c(O)cc2O)cc1,inactive
239,CHEMBL550181,300000.0,COc1ccc(CC(=O)c2ccc(O)c(O)c2)cc1,inactive
240,CHEMBL557103,112060.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1OC,inactive
241,CHEMBL193200,178460.0,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,inactive
242,CHEMBL241858,78880.0,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,inactive
243,CHEMBL461515,940000.0,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,inactive
244,CHEMBL560072,1630000.0,O=C1NC(=O)C(=Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)cc2)C(=O)N1,inactive
245,CHEMBL551874,1160000.0,O=C1NC(=S)NC(=O)C1=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,inactive
246,CHEMBL517038,780000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
247,CHEMBL564337,1500000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
248,CHEMBL564949,340000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
249,CHEMBL563534,1270000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
